output	output_page	panel	atom_id	source_role	source	source_page_1based	source_sha256	source_crop_top	destination_pt	embedding_method
TNBC_vs_LUAD_comparison_atlas.pdf	61	SupplementaryFigure5B	SupplementaryFigure5B	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/SupplementaryFigure5B_All_ESTIMATE_Volcano_HC-TR.pdf	1	5d2d7c893f93db3e0ae999623313db3e97ec3d246b59813758ce672632706e6b	0,0,1,1	406.000,370.000,362.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	61	SupplementaryFigure5B	SupplementaryFigure5B	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/SupplementaryFigure5B_ESTIMATE_Combined_Heatmap_HC-TR.pdf	1	7f56cf2a289b361606df00992a88f18b6369edb2f6631f32911aec94ed2bce2c	0,0,1,1	406.000,188.000,362.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	62	SupplementaryFigure6A	SupplementaryFigure6A	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	11	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.005,0.255,0.285	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	62	SupplementaryFigure6A	SupplementaryFigure6A	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/SupplementaryFigure6A.pdf	1	925a52940f4607ff08f100d9d5e1d65d45c41d861f0451f7c1e64c2a7f786fa8	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	63	SupplementaryFigure6B	SupplementaryFigure6B	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	11	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.255,0.005,0.5,0.285	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	63	SupplementaryFigure6B	SupplementaryFigure6B	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/SupplementaryFigure6B.pdf	1	ed961b2345714a9754b16ac5bcc76d277d285f8b7727c8b9bbce588f25fd154d	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	64	SupplementaryFigure6C	SupplementaryFigure6C	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	11	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.495,0.005,0.745,0.285	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	64	SupplementaryFigure6C	SupplementaryFigure6C	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/SupplementaryFigure6C.pdf	1	90d81906dd54c1d17247f5521aa2b9fe7b711b257b7194e07733573c7653d564	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	65	SupplementaryFigure6D	SupplementaryFigure6D	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	11	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.745,0.005,0.995,0.285	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	65	SupplementaryFigure6D	SupplementaryFigure6D	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/SupplementaryFigure6D.pdf	1	a121c3add3718291a340f4726e63a5c5a7bbe47eb2537844b27155301b31de93	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	66	SupplementaryFigure6E	SupplementaryFigure6E	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	11	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.285,0.255,0.57	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	66	SupplementaryFigure6E	SupplementaryFigure6E	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/SupplementaryFigure6E.pdf	1	b55334f8fd2c2ef742733f556a7040d660bad01d067a610ec43746413f376536	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	67	SupplementaryFigure6F	SupplementaryFigure6F	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	11	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.255,0.285,0.5,0.57	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	67	SupplementaryFigure6F	SupplementaryFigure6F	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/SupplementaryFigure6F.pdf	1	cf4b01136ebc384aeb9bbba3ed21de0802b9d92b2b740424718c2da61f70d804	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	68	SupplementaryFigure6G	SupplementaryFigure6G	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	11	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.495,0.285,0.745,0.57	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	68	SupplementaryFigure6G	SupplementaryFigure6G	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/SupplementaryFigure6G.pdf	1	921483c702bf81184d4f7be295a9f470a7b2b8d764048069ef250e50a07dbee2	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	69	SupplementaryFigure6H	SupplementaryFigure6H	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	11	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.745,0.285,0.995,0.57	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	69	SupplementaryFigure6H	SupplementaryFigure6H	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/SupplementaryFigure6H.pdf	1	e08bfda0e35d5c871278ab0a1b0b334c2bd8488bdb15440be05682c8af538ae1	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	70	SupplementaryFigure7A	SupplementaryFigure7A	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	13	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.005,0.336,0.21	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	70	SupplementaryFigure7A	SupplementaryFigure7A	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/SupplementaryFigure7A_CellLine_DrugSensitivity_Cohort_DrugIntersection.pdf	1	0c6b11e91eb5baae29914b4f21c188cc7d06d08658dd7c122045048ce4ac0a69	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	71	SupplementaryFigure7B	SupplementaryFigure7B	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	13	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.36,0.005,0.995,0.21	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	71	SupplementaryFigure7B	SupplementaryFigure7B	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/SupplementaryFigure7B_WWC2_Pha793887_AAC_NES.pdf	1	686124b87ccd7568cde38d8b4a756127755fae76cb119ee2b3e0094f07877771	0,0,1,1	406.000,188.000,87.500,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	71	SupplementaryFigure7B	SupplementaryFigure7B	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/SupplementaryFigure7B_ZNF254_5Fluorouracil_AAC_NES.pdf	1	1dae9cd7408c9d85c839541eb698c40ede3a988c5f3be5a2bf5f7a26ab7ab135	0,0,1,1	497.500,188.000,87.500,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	71	SupplementaryFigure7B	SupplementaryFigure7B	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/SupplementaryFigure7B_ZNF254_Dactolisib_AAC_NES.pdf	1	ac90d349ffffb6c3f74de354bdc4e263c0831a7c1e912c02d0cbe3753b1b6e7d	0,0,1,1	589.000,188.000,87.500,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	71	SupplementaryFigure7B	SupplementaryFigure7B	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/SupplementaryFigure7B_ZNF254_Vorinostat_AAC_NES.pdf	1	b7ac151bb22991f1217d516635e90409a0e0dc086dad0cfcd0c5a458cf254219	0,0,1,1	680.500,188.000,87.500,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	72	SupplementaryFigure7C	SupplementaryFigure7C	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	13	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.205,0.995,0.735	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	72	SupplementaryFigure7C	SupplementaryFigure7C_low	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/SupplementaryFigure7C_Concordance_Index_Low_Sig_Supplementary.pdf	1	1f172c5a03390142150794752d0410b08291b340b1358a498cf41fa517732e7e	0,0,1,1	406.000,370.000,362.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	73	SupplementaryFigure7D	SupplementaryFigure7D	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	13	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.735,0.355,0.995	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
